,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
5,5426,Solana,SOL,solana,848,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,508776796.1291064,595586407.0304654,True,,6,,,,2025-03-08T00:54:00.000Z,140.19491628085498,5585721502.26784,19.6875,0.7217018,3.01716848,-3.84051386,-28.80707182,-35.85374977,-41.43128205,71327920338.9617,2.5005,83498186471.65,,2025-03-08T00:54:00.000Z,,,,,,2025-03-07 18:55:18.538280
6,3408,USDC,USDC,usd-coin,26090,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,58142146082.038185,58142146082.038185,False,,7,,,,2025-03-08T00:54:00.000Z,0.999791508274341,11030921307.871685,-1.4004,0.0037313,-0.02342439,-0.01664207,-0.02227307,-0.01960623,-0.01336637,58130023925.66802,2.0379,58130023925.67,,2025-03-08T00:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-03-07 18:55:18.538280
7,74,Dogecoin,DOGE,dogecoin,1174,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'ftx-bankruptcy-estate', 'made-in-america']",,148335966383.70526,148335966383.70526,True,,8,,,,2025-03-08T00:53:00.000Z,0.19957016592730348,1643154858.3437374,-16.7458,0.84992806,3.62889223,-0.19573422,-22.29658837,-48.80863791,-56.21031929,29603433424.18297,1.0378,29603433424.18,,2025-03-08T00:53:00.000Z,,,,,,2025-03-07 18:55:18.538280
8,2010,Cardano,ADA,cardano,1476,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35224212741.26694,44994911756.12524,False,,9,,,,2025-03-08T00:54:00.000Z,0.8271825650538623,3090765433.0895386,6.3214,1.24465208,0.00707629,31.26673362,12.28135323,-24.29040581,-31.81967553,29136854647.324123,1.0214,37223215427.42,,2025-03-08T00:54:00.000Z,,,,,,2025-03-07 18:55:18.538280
9,1958,TRON,TRX,tron,1128,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,86047533855.99289,86047523039.38583,True,,10,,,,2025-03-08T00:54:00.000Z,0.2453702127335245,732350962.2655996,20.016,0.68250251,3.8077467,5.23688821,10.39283634,-8.84922148,-23.67672414,21113501687.44013,0.7402,21113499033.37,,2025-03-08T00:54:00.000Z,,,,,,2025-03-07 18:55:18.538280
10,35697,Pi,PI,pi,39,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,7156473525.440163,100000000000.0,False,,11,7156473525.440163,12870298309.264624,,2025-03-08T00:53:00.000Z,1.7984134592984509,350225604.3403802,-41.0736,0.54077192,0.62101146,-19.65684828,5.81493456,5.81493456,5.81493456,12870298309.264624,0.4512,179841345929.85,,2025-03-08T00:53:00.000Z,,,,,,2025-03-07 18:55:18.538280
11,1975,Chainlink,LINK,chainlink,1939,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,638099970.4527867,1000000000.0,False,,12,,,,2025-03-08T00:54:00.000Z,15.90563272420148,1061710497.3167108,-8.7587,-0.30824856,-1.32090693,8.94726174,-17.03832601,-32.87006111,-36.30644967,10149383771.34584,0.3559,15905632724.2,,2025-03-08T00:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-03-07 18:55:18.538280
12,4642,Hedera,HBAR,hedera,322,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,42217580818.46572,50000000000.0,False,,13,,,,2025-03-08T00:54:00.000Z,0.23396207394770036,720238910.4998082,64.6131,0.38388802,3.46671013,10.31159293,-1.96894176,-24.31920154,-30.48440764,9877312765.342894,0.3463,11698103697.39,,2025-03-08T00:54:00.000Z,,,,,,2025-03-07 18:55:18.538280
13,3957,UNUS SED LEO,LEO,unus-sed-leo,57,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,923990751.9,985239504.0,False,,14,,,,2025-03-08T00:54:00.000Z,9.914677203367198,3652694.65179291,3.4296,-0.02590383,0.5717217,6.70236571,0.60330966,8.94424993,4.74684454,9161070043.985046,0.3212,9768331650.17,,2025-03-08T00:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-03-07 18:55:18.538280
14,512,Stellar,XLM,stellar,685,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30714500992.558273,50001786894.44301,False,,15,,,,2025-03-08T00:53:00.000Z,0.2838276871559887,357166356.6294692,15.6964,0.23647684,0.31213565,-0.24266602,-13.48142777,-35.95150489,-42.8154223,8717625778.868135,0.3057,14191897181.07,,2025-03-08T00:53:00.000Z,,,,,,2025-03-07 18:55:18.538280
0,1,Bitcoin,BTC,bitcoin,11971,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19833737.0,19833737.0,False,,1,,,,2025-03-08T00:54:00.000Z,86835.47748909592,60148149764.33239,12.3712,0.09411805,1.65837955,3.58684201,-10.30059357,-15.08212209,-13.10839892,1722272022788.149,60.3993,1823545027271.01,,2025-03-08T00:54:00.000Z,,,,,,2025-03-07 18:56:18.803702
1,1027,Ethereum,ETH,ethereum,9963,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120597393.23725124,120597393.23725124,True,,2,,,,2025-03-08T00:54:00.000Z,2149.4578128258513,19841124123.709854,-5.5103,0.43602152,1.70844434,-3.14685813,-22.23583574,-41.66179297,-46.34178835,259219009100.24115,9.0874,259219009100.24,,2025-03-08T00:54:00.000Z,,,,,,2025-03-07 18:56:18.803702
2,825,Tether USDt,USDT,tether,118686,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem', 'world-liberty-financial-portfolio']",,142799794449.01764,144556334099.41824,True,,3,,,,2025-03-08T00:54:00.000Z,0.99948497898128,101434592937.27187,5.3986,0.00079431,-0.06274265,-0.00272374,-0.05899528,-0.09479095,-0.13743936,142726249553.4075,5.0035,144481884548.97,,2025-03-08T00:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-03-07 18:56:18.803702
3,52,XRP,XRP,xrp,1546,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58043299826.0,99986368206.0,False,,4,,,,2025-03-08T00:55:00.000Z,2.399032432116005,8681023377.088213,9.4611,0.65866218,0.28267371,12.88044659,0.21100471,-0.49750444,-7.31906593,139247758749.60727,4.8816,239903243211.6,,2025-03-08T00:55:00.000Z,,,,,,2025-03-07 18:56:18.803702
4,1839,BNB,BNB,bnb,2382,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142475535.45,142475535.45,False,,5,,,,2025-03-08T00:55:00.000Z,596.1640432896164,1789770153.1580558,7.1935,0.44741444,2.80229529,1.53649066,4.42619408,-18.11061196,-20.63120084,84938791283.72507,2.9777,84938791283.73,,2025-03-08T00:55:00.000Z,,,,,,2025-03-07 18:56:18.803702
5,5426,Solana,SOL,solana,848,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,508776796.1291064,595586407.0304654,True,,6,,,,2025-03-08T00:55:00.000Z,140.32542884136743,5577903928.68682,19.3534,0.74450057,3.39354089,-3.79548596,-28.78453695,-35.76971365,-41.38665312,71394322101.35382,2.5029,83575917978.64,,2025-03-08T00:55:00.000Z,,,,,,2025-03-07 18:56:18.803702
6,3408,USDC,USDC,usd-coin,26090,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,58142146082.038185,58142146082.038185,False,,7,,,,2025-03-08T00:55:00.000Z,0.9997900221193997,11123557969.533928,5.5642,-0.00572049,-0.01005024,-0.01085844,-0.02311395,-0.02605962,-0.0099014,58129937517.43033,2.0379,58129937517.43,,2025-03-08T00:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-03-07 18:56:18.803702
7,74,Dogecoin,DOGE,dogecoin,1174,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'ftx-bankruptcy-estate', 'made-in-america']",,148335966383.70526,148335966383.70526,True,,8,,,,2025-03-08T00:54:00.000Z,0.19957576503411595,1642006833.964135,-16.8313,0.83193298,3.67374086,-0.03231374,-22.2364613,-48.8171009,-56.1996069,29604263973.102882,1.0382,29604263973.1,,2025-03-08T00:54:00.000Z,,,,,,2025-03-07 18:56:18.803702
8,2010,Cardano,ADA,cardano,1476,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35224212741.26694,44994911756.12524,False,,9,,,,2025-03-08T00:55:00.000Z,0.8287718794394011,3087379468.4949284,6.0868,1.41125699,0.58709433,31.56560917,12.4984528,-24.12428403,-31.6897898,29192836995.3531,1.0234,37294734574.77,,2025-03-08T00:55:00.000Z,,,,,,2025-03-07 18:56:18.803702
9,1958,TRON,TRX,tron,1128,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,86047533855.99289,86047523039.38583,True,,10,,,,2025-03-08T00:55:00.000Z,0.24540468308840535,730853728.7446616,19.426,0.67697617,3.90997492,5.24877996,10.39734311,-8.83379841,-23.66353115,21116467776.468765,0.7403,21116465122.02,,2025-03-08T00:55:00.000Z,,,,,,2025-03-07 18:56:18.803702
10,35697,Pi,PI,pi,39,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,7156473525.440163,100000000000.0,False,,11,7152030281.227967,12864394179.474518,,2025-03-08T00:55:00.000Z,1.7987052170682039,349684128.34153986,-41.1605,0.78529549,0.84158301,-19.05564581,5.83210099,5.83210099,5.83210099,12872386266.019701,0.4513,179870521706.82,,2025-03-08T00:55:00.000Z,,,,,,2025-03-07 18:56:18.803702
11,1975,Chainlink,LINK,chainlink,1939,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,638099970.4527867,1000000000.0,False,,12,,,,2025-03-08T00:54:00.000Z,15.90563272420148,1061710497.3167108,-8.7587,-0.30824856,-1.32090693,8.94726174,-17.03832601,-32.87006111,-36.30644967,10149383771.34584,0.3559,15905632724.2,,2025-03-08T00:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-03-07 18:56:18.803702
12,4642,Hedera,HBAR,hedera,322,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,42217580818.46572,50000000000.0,False,,13,,,,2025-03-08T00:55:00.000Z,0.23422757301699648,719946722.7505814,64.4447,0.49314426,3.97314343,10.43301981,-1.8836734,-24.17244279,-30.34153374,9888521493.75813,0.3467,11711378650.85,,2025-03-08T00:55:00.000Z,,,,,,2025-03-07 18:56:18.803702
13,3957,UNUS SED LEO,LEO,unus-sed-leo,57,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,923990751.9,985239504.0,False,,14,,,,2025-03-08T00:55:00.000Z,9.914001745521412,3639674.9789152,2.9914,-0.0370409,0.66722025,6.6950541,0.59674825,8.93691787,4.73944547,9160445927.182241,0.3211,9767666162.41,,2025-03-08T00:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-03-07 18:56:18.803702
14,512,Stellar,XLM,stellar,685,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30714500992.558273,50001786894.44301,False,,15,,,,2025-03-08T00:54:00.000Z,0.2838242598383119,357182937.1986292,15.6456,0.20833544,0.28816457,-0.05059766,-13.465571,-35.93374933,-42.77146238,8717520510.515947,0.3057,14191725808.99,,2025-03-08T00:54:00.000Z,,,,,,2025-03-07 18:56:18.803702
0,1,Bitcoin,BTC,bitcoin,11971,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19833737.0,19833737.0,False,,1,,,,2025-03-08T00:55:00.000Z,86818.38967369005,60152827807.0892,29.2891,0.05856922,2.16388037,3.57924914,-10.34835669,-14.9996822,-13.16302522,1721933107551.4844,60.3443,1823186183147.49,,2025-03-08T00:55:00.000Z,,,,,,2025-03-07 18:57:19.132853
1,1027,Ethereum,ETH,ethereum,9963,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120597393.23725124,120597393.23725124,True,,2,,,,2025-03-08T00:55:00.000Z,2150.6094401127602,19898242799.27523,3.5403,0.45265914,2.03638555,-3.07654259,-22.25161718,-41.56593178,-46.31920735,259357892349.02325,9.0923,259357892349.02,,2025-03-08T00:55:00.000Z,,,,,,2025-03-07 18:57:19.132853
